 id|name|oper|city|st|zip_fixed|lat|lng|fy09|fy08|fy07|fy06|fy05|fy04|fy03|fy02|fy01|fy00|fy99|fy98|fy97|fy96|fy95|fy94|fy93|fy92|fy91|fy90|fy89|fy88|fy87|fy86|fy85|fy84|fy83|fy82|fy81 
601|GILA COUNTY JAIL|County|GLOBE|AZ|85501|33.3942223|-110.7864984|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|2|2|2|0|0|0|0|0|0|0|0|0
489|COLEMAN FCI|Regional and Federal Facilities|COLEMAN|FL|33521|28.7997103|-82.0700856|0|0|0|0|5|6|3|3|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
491|CAYUGA COUNTY JAIL|County|AUBURN|NY|13021|42.9317335|-76.5660529|0|13|5|7|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
606|FRANKLIN CO. REGION JAIL|County|FRANKFORT|KY|40356|38.2009055|-84.8732835|0|0|0|0|0|0|0|0|0|3|5|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
604|SHELBY CO. SHERIFF OFFICE|County|MEMPHIS|TN|38103|35.1543632|-90.0606637|0|0|0|0|0|0|0|5|4|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
617|RIVERSIDE CUSTODY CASE|Federal|RIVERSIDE|CA|92705|33.9533487|-117.3961564|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
607|KENT CO.,GRAND RAPIDS,MI|County|GRAND RAPIDS|MI|49503|42.9616689|-85.6588999|0|0|3|3|3|2|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
609|PANOLA COUNTY JAIL||CARTHAGE|TX||32.1573841|-94.3374199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|6|3|0|0|0|0|0|0|0|0|0
610|J.C. BURKE CORR.CENTER||WAUPUN|WI||43.6333219|-88.7295519|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|8|0|0|0|0|0|0
612|HAYS COUNTY JUVENILE CENTER||SAN MARCOS|TX||29.8832749|-97.9413941|0|0|0|0|0|0|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
613|WEST OAKS HOSPITAL|Hospital|HOUSTON|TX|77074|29.6917896|-95.514493|0|0|0|0|0|0|0|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
614|EL PASO COUNTY JAIL (TX)|County|EL PASO|TX|79925|31.7776561|-106.3640398|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|0|0|5|3|0|0|0|0|0|0
615|SOUTHWEST KEY PROGRAM (JUV)|ORR|DALLAS|TX|75207|32.7891591|-96.8217017|0|0|0|2|7|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
618|LEAVENWORTH COUNTY JAIL||LEAVENWORTH|KS||39.3111112|-94.9224637|0|0|0|0|0|0|0|0|0|0|0|4|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
619|STARR COUNTY JAIL|County|RIO GRANDE CITY|TX|78582|26.3797874|-98.8203046|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|6|2|0|0|0|0|0|0
622|LASALLE COUNTY JAIL|County|COTTULA|TX|78014|28.436934|-99.2350322|0|0|3|1|0|0|0|0|0|0|0|0|0|0|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0
624|KLAMATH CO JAIL|County|KLAMATH FALLS|OR|97601|42.224867|-121.7816704|0|0|1|0|0|0|0|0|0|3|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
625|WAUKESHA COUNTY JAIL|County|WAUKESHA|WI|53186|43.015059|-88.1974148|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
626|MIAMI DISTRICT|Federal|MIAMI|FL|33138|25.8531041|-80.1847167|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
628|YUMA COUNTY JUVENILE CENT|County|YUMA|AZ|85364|32.7056541|-114.678669|0|0|0|0|0|0|0|0|0|2|4|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
629|ALDERSON FED. PRISON CAMP||ALDERSON|WV||37.725954|-80.6420237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|3|1|2|0|0|0|0
630|INDIAN RIVER COUNTY JAIL||VERO BEACH|FL||27.6386434|-80.3972736|0|0|0|0|0|0|0|0|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
633|ERIE COUNTY CORRECTIONAL|County|ALDEN|NY|14004|42.9000596|-78.4919671|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0
634|DOUGLAS CO. JAIL|County|ROSEBURG|OR|97470|43.216505|-123.3417381|0|0|0|0|0|0|0|3|3|2|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
635|MARSHALL COUNTY JAIL||MARSHALLTOWN|IA||42.0416667|-92.9144444|0|0|0|0|0|0|3|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
636|HARLINGEN MEDICAL CENTER|Hospital|HARLINGEN|TX|78550|26.2848429|-97.6765157|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
637|ELYRIA CITY JAIL||ELYRIA|OH||41.3683798|-82.1076486|0|0|0|0|0|0|3|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
639|HOLIDAY INN,||JAMAICA|NY||40.703546|-73.802032|0|0|0|0|0|0|0|0|2|3|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
640|ST LAWRENCE COUNTY JAIL|County|CANTON|NY|13617|44.5956163|-75.1690942|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|7|0|0|0|0|0|0|0|0|0
642|PRESIDIO COUNTY JAIL|County|MARFA|TX|79843|30.3079384|-104.0190718|1|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
602|ALHAMBRA CITY JAIL|City or Municipality|ALHAMBRA|CA|91801|34.0837958|-118.1181199|11|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
620|EDEN DET CENTER|Regional and Federal Facilities|EDEN|TX|76837|31.216276|-99.8456277|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|7|3|0|0|0|0|0|0|0|0|0|0|0|0
492|ECONO LODGE-ELP||EL PASO|TX||31.7587198|-106.4869314|0|0|0|0|0|0|0|0|0|0|0|20|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
493|PLEASANTON FED.CORR.INST.||DUBLIN|CA||37.7021521|-121.9357918|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|4|6|5|6|1|0|0|0|0|0|0
669|LAUREL COUNTY SHERIFF'S JAIL|County|LONDON|KY|40714|37.1289771|-84.0832646|0|0|0|0|0|1|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
648|ROGER HASHEM JUVENILE JUSTICE CTR.||ROCKDALE|TX||30.6554759|-97.0013744|0|0|0|0|0|0|0|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
651|BROADVIEW HTS CITY JAIL||BROADVIEW HTS.|OH||41.3139426|-81.6851271|0|0|0|0|0|0|0|3|0|1|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
653|DEKALB COUNTY DETENTION CENTER|County|FORT PAYNE|AL|35968|34.4442547|-85.7196893|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
654|HENNIPEN COUNTY WORKHOUSE||PLYMOUTH|MN||45.0105194|-93.4555093|0|0|0|0|0|0|0|0|0|0|0|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
656|WINDMOOR HOSP.(HARBORVIEW)||MIAMI|FL||25.7889689|-80.2264393|0|0|0|0|0|0|0|0|0|6|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
658|NEVADA COUNTY JAIL||NEVADA CITY|CA||39.2615606|-121.0160594|0|0|0|0|0|0|0|0|0|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
659|SOMERSET COUNTY JAIL||SOMERVILLE|NJ||40.5742696|-74.60988|0|0|0|0|0|0|0|0|0|0|0|0|5|1|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0
660|NEW YORK MCC||NEW YORK|NY||40.7143528|-74.0059731|0|0|0|0|0|0|0|2|0|0|0|1|2|1|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0
663|BINGHAM COUNTY JAIL|County|BLACKFOOT|ID|83221|43.1904709|-112.3449773|0|0|0|0|0|0|0|0|0|0|0|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
664|MEMPHIS/SHELBY COUNTY JUV|County|MEMPHIS|TN|38105|35.1516237|-90.0349866|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0
665|BELL COUNTY JAIL|County|BELTON|TX|76513|31.0560132|-97.464453|0|0|1|1|1|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
670|MORGAN COUNTY JAIL|County|FT. MORGAN|CO|80701|40.2502582|-103.7999509|0|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
671|WASHINGTON FIELD OFFICE|Federal|FAIRFAX|VA|22031|38.8462236|-77.3063733|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
672|FL DEPT OF CORRECTIONS||TALLAHASSEE|FL||30.4382559|-84.2807329|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|1|1|1|1|0|0|0|0|0|0|0|0|0|0
674|ABRAXAS-H GARCIA CENTER|ORR|SAN ANTONIO|TX|78232|29.5930195|-98.478759|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
675|MACON COUNTY JUVENILE FAC.||DECATUR|IL||39.8403147|-88.9548001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0
676|ALLENWOOD FED.PRISON CAMP||MONTGOMERY|PA||41.1703592|-76.8769076|0|0|0|0|0|0|0|0|0|0|0|2|4|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
677|TULARE COUNTY JUVENILE FACILITY||VISALIA|CA||36.3302284|-119.2920585|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
678|SCOTT COUNTY JAIL||SHAKOPEE|MN||44.7986111|-93.5194444|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0
681|YOLO CO. JUV. DET.||WOODLAND|CA|95695|38.6785157|-121.7732971|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
682|JUAB COUNTY JAIL|County|NEPHI|UT|84648|39.7102336|-111.8363216|0|0|0|0|0|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
647|WACKENHUT CORRECTIONS CORP|GEO Group, Inc|SAN DIEGO|CA|92101|32.721742|-117.1647094|0|0|0|0|0|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
644|ELGIN POLICE DEPT. JAIL|City or Municipality|ELGIN|IL|60120|42.0352856|-88.2558525|1|0|1|1|1|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
649|GLENDALE POLICE DEPT|City or Municipality|GELNDALE|CA|91206|34.1527251|-118.2117257|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
655|ELKTON FED.CORR.INST.|Regional and Federal Facilities|ELKTON|OH|44415|40.7650288|-80.712083|0|0|0|0|2|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
661|EDGEFIELD FED.CORR.INST.|Regional and Federal Facilities|EDGEFIELD|SC|29824|33.7895774|-81.9295582|0|0|0|0|0|0|0|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
666|FLORENCE ADMAX US PEN.|Regional and Federal Facilities|FLORENCE|CO|81226|38.3902777|-105.1185988|0|0|0|0|0|1|1|0|0|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
494|COLLIER COUNTY SHERIFF|County|NAPLES|FL|34101|26.14|-81.8|18|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
683|MARION CO JAIL & L.E. CTR||PALMYRA|MO||39.7942118|-91.5232106|0|0|0|0|0|0|0|0|0|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
684|BALT CITY SOUTHWESTERN||BALTIMORE|MD||39.2903848|-76.6121893|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0
685|INS AIRPORT HOLD|Federal|CHICAGO|IL|60666|41.9699968|-87.9040571|0|0|0|0|0|0|0|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
687|WALLA WALLA COUNTY||WALLA WALLA|WA||46.0645809|-118.3430209|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2|1
688|MADISON CO. JAIL, MS.|County|CANTON|MS|39046|32.6126381|-90.0367512|0|0|0|0|0|0|0|4|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
689|LUNA COUNTY JAIL|County|DEMING|NM|88030|32.2686981|-107.7586404|0|0|0|0|0|0|0|0|0|0|0|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
690|PENNINGTON CO. JAIL, MN|County|THIEFRIVER FALLS|MN|56701|48.1129336|-96.1857655|0|0|0|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
693|CLAY COUNTY JAIL|County|VERMILLION|SD|57069|42.7794417|-96.9292104|0|0|0|0|0|0|0|1|1|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
694|COCHISE COUNTY CHILD CENT|County|HUACHUCA CITY|AZ|85616|31.6278703|-110.3339678|0|0|0|0|0|3|0|0|0|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
695|GOOD NITE INN MOTEL||CHULA VISTA|CA||32.6400541|-117.0841955|0|0|0|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
696|PICAYUNE P.D., PICAYUNE, MS||PICAYUNE|MS||30.5254692|-89.6795084|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|0|0|0|0|0|0|0|0|0
699|ST. JOSEPH COUNTY JAIL|County|SOUTH BEND|IN|46601|41.6724038|-86.2539519|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
700|SYBIL BRAND WOMEN'S INST.||LOS ANGELES|CA||34.0522342|-118.2436849|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0
701|SHIAWASSEE COUNTY JAIL||CORUNNA|MI||42.9819728|-84.117745|0|0|0|0|0|0|0|0|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
703|U.S. IMMIGRATION, DETROIT|Federal|DETROIT|MI|48207|42.3488239|-83.025396|0|0|1|1|0|2|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
704|CHATHAM CO JAIL|County|SAVANNAH|GA|31405|32.0371137|-81.1747498|0|0|0|0|0|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
705|CRYSTAL CITY CORR. CENTER||CRYSTAL CITY|TX||28.6774795|-99.8281104|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
706|JACKSON COUNTY JAIL||EDNA|TX||28.9785947|-96.6460877|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|4|0|0|0|0|0|0|0|0|0
708|ROCKWALL COUNTY DETENTION CENTER|County|ROCKWALL|TX|75087|32.9312336|-96.4597089|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0
709|NIANTIC CORR INST||NIANTIC|CT||41.3253756|-72.1931338|0|0|0|0|0|0|0|0|0|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
710|ST. MARTIN D.P. NURS.HOME|Hospital|LAKE CHARLES|LA|70615|30.2491764|-93.1077277|0|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
711|LUBBOCK COUNTY JAIL|County|LUBBOCK|TX|79408|33.5917322|-101.8483669|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
713|SAN DIEGO AREA HOSPITAL|Hospital|CHULA VISTA|CA|91911|32.6059744|-117.0441009|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
715|BORDELONVILLE CORR CENTER||MOREAUVILLE|LA||31.0346323|-91.9756768|0|0|0|0|0|0|0|0|0|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
716|OTERO COUNTY DETENTION|County|ALAMOGORDO|NM|88310|32.8995325|-105.960265|1|1|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
719|HILL COUNTY JUSTICE CENTER|County|HAVRE|MT|59501|48.5452778|-109.6775|0|0|0|0|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
721|UNION COUNTY JAIL|County|ELK POINT|SD|57025|42.6833303|-96.6836475|0|0|0|0|0|0|1|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
724|HIS HOUSE CHILDREN'S HOME|ORR|MIAMI|FL|33186|25.6653934|-80.3992652|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
692|VAL VERDE DETENTION CENTER|GEO Group, Inc|DEL RIO|TX|78840|29.3708857|-100.8958674|0|0|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
725|LONOKE POLICE DEPT DET.CTR|City or Municipality|LONOKE|AR|72086|34.7839795|-91.8998611|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
717|THE BRIDGE (YOUTH ALTERN.)|Regional and Federal Facilities|SAN ANTONIO|TX|78213|29.5096305|-98.5226706|0|0|0|0|0|3|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
495|MINICASSIA DET. CENTER|County|BURLEY|ID|83318|42.5357428|-113.7927948|0|0|1|0|0|0|0|0|0|0|9|6|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0
747|DICKENS COUNTY DET. CENTER|Community Education Centers|SPUR|TX|79370|33.4764767|-100.8556857|0|0|0|2|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
722|YMCA||DALLAS|TX||32.802955|-96.769923|0|0|0|0|0|0|0|0|0|1|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
726|SEWARD COUNTY JAIL|County|LIBERAL|KS|67901|37.0430812|-100.920999|0|0|0|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
727|BUTLER COUNTY JAIL, PA|County|BUTLER|PA|16001|40.8611755|-79.8953328|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0
728|WASHINGTON COUNTY JAIL|County|SALEM|NY|12865|43.1722983|-73.3276101|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
730|JOHNSON COUNTY ADULT JAIL||OLATHE|KS||38.8813958|-94.8191285|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|2|0
731|DUVAL/JACKSONVILLE JAIL|County|JACKSONVILLE|FL|32202|30.3231932|-81.6309078|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
732|DOUGHERTY COUNTY JAIL||ALBANY|GA||31.5785074|-84.155741|0|0|0|0|0|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
733|COOKE COUNTY JAIL|County|GAINSVILLE|TX|76240|33.6259414|-97.1333453|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0
735|SANTA FE CORNELL DET. FAC.|County|SANTA FE|NM|87505|35.6869752|-105.937799|0|0|0|0|0|2|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
736|EAST BATON ROUGE JAIL|County|SCOTLANDVILLE|LA|70807|30.5204668|-91.1787186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0
737|CALIF. REHAB. CTR./MEN||NORCO|CA||33.9311257|-117.548661|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0
738|CHESTER CNTY JAIL, PA|County|WEST CHESTER|PA|19380|39.9606643|-75.6054882|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0
739|NATRONA COUNTY JAIL|County|CASPER|WY|82601|42.866632|-106.313081|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
741|HENRY CO JAIL||MCDONOUGH|GA||33.4473361|-84.1468616|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|0|0|0|0|0|0|0|0|0|0
786|SUPERSTN MT MENTAL CENTER||APACHE JUNCTION|AZ||33.4150485|-111.5495777|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
746|FAIRFAX CO JAIL|County|FAIRFAX|VA|22030|38.8462236|-77.3063733|0|0|0|2|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
748|MCCLELLAN CTY JAIL|County|WACO|TX|76705|31.549333|-97.1466695|0|0|0|0|0|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
750|LAKELAND NURSING HOME|Hospital|PINEVILLE|LA|71360|31.3224044|-92.4343035|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
752|WASHINGTON CO. JAIL, PA|County|WASHINGTON|PA|15301|40.17396|-80.2461714|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
753|GEAUGA COUNTY JAIL||CHARDON|OH||41.579074|-81.208531|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
754|CHILDREN'S CENTER-FOSTER CARE|ORR|GALVESTON|TX|77553|29.309932|-94.7759547|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
757|LANCASTER COUNTY JAIL||LINCOLN|NE||40.806862|-96.681679|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
758|MEDINA COUNTY JAIL||MEDINA|OH||41.1383877|-81.8637474|0|0|0|0|0|0|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
759|BLACK HAWK CO JAIL||WATERLOO|IA||42.4927641|-92.3429631|0|0|0|0|0|0|0|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
760|DET PD 7TH PREC.||DETROIT|MI||42.331427|-83.0457538|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
764|MESA COUNTY JAIL|County|GRAND JUNCTION|CO|81502|39.06|-108.55|2|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
766|HARVEY COUNTY JAIL||NEWTON|KS||38.0466779|-97.3450365|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
767|MEADE CO. JAIL, SD|County|STURGIS|SD|57785|44.4097069|-103.5090786|0|0|0|0|0|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
768|CLINTON COUNTY JAIL||CARLYLE|IL||38.6103264|-89.3725796|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
762|SOUTHERN UTE DETENTION CENTER|City or Municipality|IGNACIO|CO|81137|37.1150037|-107.633113|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
496|GRANT COUNTY JAIL|County|CANYON CITY|OR|97820|44.3895995|-118.9502315|0|0|0|0|0|11|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
769|BROWARD COUNTY JAIL|County|FT.LAUDERDALE|FL|33301|26.1105211|-80.1136326|0|3|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
772|PACIFIC FURLOUGH FACILITY||SAN DIEGO|CA||32.7153292|-117.1572551|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
773|ROBINSON CORR INST||ENFIELD|CT||41.9762077|-72.5917554|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
774|COOS CO. JAIL|County|COQUILLE|OR|97423|43.1770544|-124.1876075|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
777|STERNS CO. JAIL||ST. CLOUD|MN||45.5538889|-94.1702778|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
